name,default_code,type,categ_id,lst_price,standard_price,qty_available,description,barcode,uom_id,uom_po_id,active,volume,weight,sale_ok,purchase_ok,create_date,write_date
"Wire, 12AWG, Silicone, Spade to Tinned, Red, 105mm",BR-100736,product,All / Raw Materials,1.0,0.53,395.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-10-22 23:32:22,2024-08-20 20:15:12
"Lumen Quad Packed Assembly, Boxed",BR-100737,product,All / Finished Manufactured Goods,1.0,158.68318000000002,39.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2022-01-07 00:15:30,2024-08-20 20:15:12
"TMS Slip Ring Core Housing, Assembly ",BR-100740,product,All / Raw Materials,109.00000000000001,30.370300000000004,60.0,<p>Used in TMS-ASM-KIT-M-R1-RP &amp; TMS-ASM-KIT-L-R1-RP. The core materials are broken down in BOM's for both kits. </p>,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2018-07-09 19:43:43,2024-08-20 20:15:12
"Adhesive, Epoxy, Protavic ANE-46507, Black, 1:1, 50ml Dual Syringe",BR-100741,consu,All / Consumables,22.500000000000004,2.1,0.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-09-19 20:44:57
"Bar30 Bolt, AL6061-T6, Black",BR-100743,product,All / Raw Materials,2.7500000000000004,0.92,707.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2022-01-26 22:58:56,2024-08-20 20:15:12
"Ping360 Frame Mount, AL6061-T6, Black",BR-100745,product,All / Raw Materials,1.0,4.09994,175.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,True,2019-05-10 16:15:39,2024-09-19 20:44:57
"Bar30 PCBA, Static Bagged",BR-100747,product,All / Finished Packed Goods,54.00000000000001,7.96201,6.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2018-07-09 19:43:43,2024-08-20 20:15:12
"Bar30SS Plug, SS316, Passivated",BR-100750,product,All / Custom Goods,3.2500000000000004,0.8,100.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Cable, 2-pos JST-GH to Spades, 200mm",BR-100751,product,All / Raw Materials,1.0,0.37000000000000005,965.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Adhesive, Epoxy, Thermally Conductive, MG Chemicals 832 TC, Black",BR-100752,consu,All / Consumables,1.0,0.0,0.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2022-06-06 23:43:15,2024-08-20 20:15:12
"EOL-WLP Box Insert, Foam, Black, 5-cavity, M10, 7.5mm",BR-100753,product,All / Raw Materials,1.0,0.25,282.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2021-10-20 21:51:08,2024-08-20 20:15:12
"WTE 6"" Flange Seal Packed Assembly, AL6061-T6, Black",BR-100755,product,All / Finished Packed Goods,1.0,28.295050000000003,13.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2018-07-09 19:43:43,2024-08-20 20:15:12
"Battery Cell Checker, Bagged",BR-100757,product,All / Resold Goods,1.0,5.41,90.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,True,2019-05-13 18:27:01,2024-08-20 20:15:12
"Newton Thrust Bearing, POM",BR-100758,product,All / Raw Materials,2.0,1.01559,675.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"WTE 8"" Flange Seal, AL6061-T6, Black",BR-100759,product,All / Raw Materials,103.25000000000001,31.590260000000004,169.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"WL Nut, M06",BR-100760,product,All / Raw Materials,1.0,0.6593000000000001,1559.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2021-07-15 23:02:22,2024-08-20 20:15:12
"Cable Tie, PA66 UV-Resistant, Black, Wide, 8.5""",BR-100763,consu,All / Consumables,0.5,0.23170000000000002,0.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"WTE 8"" End Cap, AL6061-T6, Black, 5 Hole",BR-100764,product,All / Raw Materials,41.25,13.100000000000001,35.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"T200 Mounting Bracket, PC, Black",BR-100765,product,All / Raw Materials,11.000000000000002,3.8500000000000005,493.0,"<p>Purchase Instructions:<br>1. Go to protolabs.com and log in with rusty@blue-robotics.com and 100%ErrorFreeSameDay.<br>2. From the dashboard, click Molds on the left side, then find the mold named ""Bracket-Adapter rev B"" and click Configure Parts Quote.<br>3. Enter the desired quantity. The material should already be set correctly as black Makrolon 2407.<br>4. Click Add to Cart and then proceed normally.</p>",False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Penetrator Nut, M10, 8mm L, Red",BR-100767,product,All / Raw Materials,1.0,0.30000000000000004,718.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"WTE 6"" O-ring Set Packed Assembly, Bagged",BR-100768,product,All / Finished Packed Goods,1.0,4.906280000000001,6.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2018-07-09 19:43:43,2024-08-20 20:15:12
"Strain Relief Cover for AVX 9176, 3-pos",BR-100770,product,All / Raw Materials,1.0,0.45753000000000005,348.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2020-09-24 18:57:40,2024-09-19 16:05:41
"Capacitor, AL Electrolytic, PTH, 8mm OD, 120uF, 20%, 50V",BR-100771,product,All / Raw Materials,1.0,0.449,290.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2020-09-24 18:55:01,2024-08-20 20:15:12
"Wire, 1x 16AWG, PTFE, Green",BR-100772,consu,All / Custom Goods,2.5,1.47638,0.0,False,False,m,m,True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"JST-GH to DF13 Adapter Packed Assembly, 4-pos",BR-100774,product,All / Finished Packed Goods,1.0,3.0107500000000003,19.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2022-02-11 22:19:01,2024-08-20 20:15:12
"WL Blank, M10",BR-100775,product,All / Raw Materials,1.0,0.8949300000000001,2893.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2021-05-12 15:13:50,2024-08-20 20:15:12
"Back Label for ""Lithium Ion Battery, 4S"", Japanese",BR-100776,product,All / Raw Materials,1.0,0.0,100.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2021-07-21 18:48:54,2024-08-20 20:15:12
"Packing Box, 24""x24""x6"", Cardboard",BR-100777,product,All / Consumables,10.5,2.5730000000000004,89.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
Bar02 PCBA,BR-100778,product,All / Raw Materials,59.00000000000001,8.57595,156.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"BROV2 Heavy Bracket Screws Packed Assembly, Bagged, 16pcs",BR-100779,product,All / Finished Packed Goods,1.0,0.79205,57.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,False,2022-04-05 22:50:53,2024-09-10 16:35:44
"Vent M10 Packed Assembly, Bagged ",BR-100783,product,All / Finished Packed Goods,1.0,2.74824,376.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2022-01-04 18:59:01,2024-08-20 20:15:12
"SOS Probe Foam Sheet, Blue ",BR-100784,consu,All / Consumables,11.750000000000002,4.25,0.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Retaining Compound, Loctite 638",BR-100785,consu,All / Consumables,76.92,0.00063,0.0,False,False,oz(s),oz(s),True,0.0,0.0,False,True,2019-05-20 18:42:30,2024-09-19 20:44:57
"SOS Cable, 2-pos JST-GH to 2mm M Header, 6"" L",BR-100786,product,All / Raw Materials,1.0,0.7200000000000001,2380.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"EOL-WLP Box Insert, Foam, Black, 4-cavity, M14, 9.5mm",BR-100787,product,All / Raw Materials,1.0,0.28940000000000005,992.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2022-01-04 00:18:48,2024-09-10 16:36:36
Ping2 Bottom Label,BR-100788,product,All / Raw Materials,1.0,2.4227000000000003,149.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2023-04-03 19:48:11,2024-08-20 20:15:12
"Newton Gripper Packed Assembly, Tube",BR-100789,product,All / Finished Manufactured Goods,1.0,127.54609,45.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2021-09-09 00:29:31,2024-08-20 20:15:12
"Wire, Magnet, Enamel Coated, 26AWG",BR-100791,product,All / Raw Materials,1.0,0.16253,334.33,False,False,foot(ft),foot(ft),True,0.0,0.0,False,True,2019-05-16 22:07:18,2024-09-19 20:44:57
"Thruster Commander Packed Assembly, Boxed",BR-100795,product,All / Finished Manufactured Goods,1.0,26.06014,12.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2018-07-09 19:43:43,2024-08-20 20:15:12
"Ping360 Sealing Screw, M6x1 - 8, AL6061-T6, Blue",BR-100796,product,All / Raw Materials,43.0,0.8684200000000001,152.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2019-04-12 14:59:06,2024-09-19 20:44:57
LX200V20 Homeplug Module,BR-100797,product,All / Raw Materials,67.25,16.901570000000003,1120.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-09-10 16:41:10
"TMS Frame Handle, AL6061-T6, Blue, 395mm",BR-100801,product,All / Raw Materials,17.25,4.66059,128.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"TMS Inner Slip Ring Screws Packed Assembly, Bagged ",BR-100803,product,All / Raw Materials,1.0,0.56323,22.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,False,2021-01-27 22:59:23,2024-08-20 20:15:12
"PRV M10 Packed Assembly, Bagged",BR-100804,product,All / Finished Manufactured Goods,1.0,6.747170000000001,214.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2022-01-24 23:53:06,2024-08-20 20:15:12
"BROV2 Buoyancy Foam, R-3318, Natural",BR-100805,product,All / Raw Materials,45.00000000000001,27.555020000000003,504.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-09-10 16:24:41
"BROV2 Power Cable, Positive",BR-100807,product,All / Raw Materials,1.0,7.7209,40.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,False,2021-07-13 20:42:39,2024-09-19 20:30:20
"SOS Cable, 2-pos JST-GH to 2mm M Header, 12"" L",BR-100808,product,All / Raw Materials,1.0,0.7500000000000001,1213.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"WTE 2"" Tube, AL6061-T6, Black, 100mm",BR-100809-100,product,All / Raw Materials,1.0,11.8,44.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2020-10-29 17:48:00,2024-08-20 20:15:12
"WTE 2"" Tube, AL6061-T6, Black, 150mm",BR-100809-150,product,All / Raw Materials,1.0,14.000000000000002,104.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2020-10-29 18:08:55,2024-08-20 20:15:12
"WTE 2"" Tube, AL6061-T6, Black, 300mm",BR-100809-300,product,All / Raw Materials,1.0,19.29617,76.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2020-10-29 18:14:12,2024-08-20 20:15:12
"WL Bulkhead Wrench, 40CR, Chrome, M10",BR-100810,product,All / Raw Materials,1.0,5.1000000000000005,390.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2021-04-16 03:12:12,2024-08-20 20:15:12
"BROV2 Front Horizontal Frame Panel, HDPE, Black",BR-100811,product,All / Raw Materials,1.0,10.788070000000001,354.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,True,2022-01-05 19:39:08,2024-09-10 16:40:59
"Standoff, AL6061-T6, Blue, M3x0.5, 18mm, 5mm Hex, FF",BR-100812,product,All / Raw Materials,1.0,0.25,267.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2021-05-21 21:54:09,2024-08-20 20:15:12
"Lumen Case, AL6061-T6, Black",BR-100813,product,All / Raw Materials,19.5,5.238600000000001,1675.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Bubble Heat-Seal Bag, 6""x6""",BR-100814-001,consu,All / Consumables,0.5,0.09771,0.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Bubble Heat-Seal Bag, 9""x12""",BR-100814-002,consu,All / Consumables,1.0,0.25966,0.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Socket Head Cap Screw, Hex Drive, SS316, M2x0.4 - 10",BR-100815,product,All / Raw Materials,0.25,0.04734000000000001,3604.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Newton Gripper Base, AL6061-T6, Black",BR-100816,product,All / Raw Materials,29.500000000000004,8.25038,293.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"EOL-Sticker For ""WLP Packed Assembly, Boxed, M10, 6.5mm, HC, 5pcs""",BR-100817,product,All / Raw Materials,1.0,0.32,284.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2021-10-21 21:49:46,2024-08-20 20:15:12
"TMS Handle Crank Hub, AL6061-T6, Black ",BR-100818,product,All / Raw Materials,13.500000000000002,4.25636,173.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"WTE 2"" End Cap, Acrylic, Clear",BR-100819,product,All / Raw Materials,1.0,2.9000000000000004,84.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2019-10-29 14:14:08,2024-08-20 20:15:12
"BROV2 Heavy Buoyancy Foam Fairing, ABS, Orange ",BR-100820,product,All / Raw Materials,1.0,1.6,81.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,True,2019-10-01 23:36:13,2024-08-20 20:15:12
"EOL-Packing Tin, 3""",BR-100824,product,All / Raw Materials,2.5,0.7500000000000001,-49.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"FXTI USB-B to USB-A w/ Power Breakout PCB Mount, ABS, Black ",BR-100825,product,All / Raw Materials,6.500000000000001,1.2000000000000002,129.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Wire, 28AWG, PVC, Black",BR-100826,product,All / Raw Materials,1.0,0.37034000000000006,43.783,False,False,foot(ft),foot(ft),True,0.0,0.0,False,True,2019-05-16 22:03:10,2024-09-19 20:44:57
"Hex Key, 1.5mm, Black ",BR-100828,product,All / Raw Materials,0.7500000000000001,0.26763000000000003,149.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"WTE 3"" End Cap, AL6061-T6, Black, Blank",BR-100829,product,All / Raw Materials,14.500000000000002,4.319570000000001,333.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Rubber Strip, Adhesive-Back, NBR 50A, 1"" Wide, 1/8"" Thick",BR-100831,consu,All / Consumables,1.0,0.1968,0.0,False,False,inch(es),inch(es),True,0.0,0.0,False,True,2019-10-22 15:30:43,2024-08-20 20:15:12
"Newton Bumper, POM",BR-100832,product,All / Raw Materials,3.0000000000000004,1.18348,122.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Back Label for ""Lithium Ion Battery, 4S"", English",BR-100833,product,All / Raw Materials,1.0,0.39420000000000005,355.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2021-07-21 18:47:54,2024-08-20 20:15:12
Ping360 Head PCB,BR-100836,product,All / Raw Materials,1.0,2.2887600000000003,97.0,"<p>For purchasing, see Elecrow vendor instructions and see the special section for this item.</p>",False,Unit(s),Unit(s),True,0.0,0.0,False,True,2019-05-16 21:20:03,2024-09-19 20:44:57
"WTE 8"" O-ring Set Packed Assembly, Bagged",BR-100837,product,All / Finished Packed Goods,1.0,7.2180100000000005,8.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2018-07-09 19:43:43,2024-08-20 20:15:12
"SOS Probe Assembly, 380mm",BR-100841,product,All / Raw Materials,1.0,0.8654000000000001,0.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2019-05-02 23:10:32,2024-08-20 20:15:12
"Lithium Ion Battery, 4S, 18Ah",BR-100842,product,All / Finished Packed Goods,249.00000000000003,143.67159,30.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2019-04-19 18:18:53,2024-08-20 20:15:12
"FXTI Etray, ABS, Black ",BR-100844,product,All / Raw Materials,9.25,2.7220000000000004,349.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"WL Nut, M14",BR-100845,product,All / Raw Materials,1.0,0.6468900000000001,1940.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,True,2022-01-04 00:15:54,2024-09-10 16:36:36
"WLP Plug, AL7075-T6, Black, 14mm Hex, 6.5mm, LC",BR-100846,product,All / Raw Materials,1.0,0.6378,6367.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2021-03-24 06:33:39,2024-09-19 20:15:14
"RJ45 to JST GH Adapter Packed Assembly, Bagged",BR-100851,product,All / Finished Packed Goods,1.0,4.59633,32.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2021-07-20 19:36:32,2024-08-20 20:15:12
"BROV2 Inventory of ""T200 Core Assembly, BROV2 w/ WLP""",BR-100854,product,All / Finished Manufactured Goods,1.0,20.72935,7.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2021-05-03 18:42:18,2024-08-20 20:15:12
"Lumen Single Packed Assembly, Boxed",BR-100857,product,All / Finished Manufactured Goods,1.0,41.33391,47.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2022-01-07 00:04:22,2024-08-20 20:15:12
"WTE 2"" Dome End Cap Packed Assembly, Tin",BR-100859,product,All / Finished Packed Goods,16.0,4.55679,50.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2018-07-09 19:43:43,2024-08-20 20:15:12
"Wire, 28AWG, PVC, Red",BR-100860,product,All / Raw Materials,1.0,0.27191000000000004,18.977,False,False,foot(ft),foot(ft),True,0.0,0.0,False,True,2019-05-16 22:04:45,2024-09-19 20:44:57
"Socket Head Cap Screw, Hex Drive, SS316, M4x0.7 - 18",BR-100861,product,All / Raw Materials,0.25,0.05115,2302.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Fathom Tether ROV-ready Packed Assembly, Coiled, 25 m",BR-100862-025,product,All / Finished Manufactured Goods,1.0,52.76518,5.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2022-03-01 23:28:49,2024-08-20 20:15:12
"Fathom Tether ROV-ready Packed Assembly, Coiled, 50 m",BR-100862-050,product,All / Finished Manufactured Goods,1.0,98.14731,8.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2022-03-01 23:49:09,2024-08-20 20:15:12
"Fathom Tether ROV-ready Packed Assembly, Coiled, 100 m",BR-100862-100,product,All / Finished Manufactured Goods,1.0,182.55394,11.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2022-03-01 23:51:31,2024-08-20 20:15:12
"Fathom Tether ROV-ready Packed Assembly, Coiled, 150 m",BR-100862-150,product,All / Finished Manufactured Goods,1.0,266.97398000000004,13.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2022-03-01 23:54:15,2024-08-20 20:15:12
"Fathom Tether ROV-ready Packed Assembly, Coiled, 200 m",BR-100862-200,product,All / Finished Manufactured Goods,1.0,354.89974,7.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2022-03-01 23:58:31,2024-08-20 20:15:12
"Fathom Tether ROV-ready Packed Assembly, Coiled, 300 m",BR-100862-300,product,All / Finished Manufactured Goods,1.0,520.4409300000001,9.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2022-03-02 00:00:30,2024-08-20 20:15:12
"Packing Box, 12""x6""x6"", Cardboard",BR-100863,product,All / Consumables,1.0,0.43000000000000005,1286.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-10-11 19:38:40,2024-08-20 20:15:12
Ping360 Processor PCB,BR-100864,product,All / Raw Materials,1.0,81.34387000000001,106.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,True,2019-04-12 15:22:43,2024-09-19 20:44:57
"3x5 PTH Header, 0.1"" Pitch, M",BR-100865,product,All / Raw Materials,0.25,0.0463,1859.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Cable, Ribbon, 6x 28AWG, 6-pos JST-GH to 6-pos DF13, 200mm",BR-100866,product,All / Raw Materials,3.5000000000000004,0.7500000000000001,1561.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Thermal Interface Material, 15x15x2mm, TG-A3500-15-15-2.0",BR-100867,product,All / Raw Materials,1.0,0.23,357.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2022-02-17 21:21:49,2024-08-20 20:15:12
"Power Supply, 7-26V Input, 5V Output, 6A, Static Bagged",BR-100869,product,All / Raw Materials,10.0,9.25,897.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,True,2018-09-21 13:37:09,2024-08-20 20:15:12
"WLP Packed Assembly, Bagged, M10, 4.5mm, LC, 1pcs",BR-100870-045,product,All / Finished Packed Goods,1.0,2.44753,25.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2021-08-02 20:33:46,2024-08-20 20:15:12
"WLP Packed Assembly, Bagged, M10, 5.5mm, LC, 1pcs",BR-100870-055,product,All / Finished Packed Goods,1.0,2.7888800000000002,34.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2021-10-21 23:23:47,2024-08-20 20:15:12
"WLP Packed Assembly, Bagged, M10, 6.5mm, LC, 1pcs",BR-100870-065,product,All / Finished Packed Goods,1.0,2.77801,63.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2021-03-24 06:39:43,2024-08-20 20:15:12
"WLP Packed Assembly, Bagged, M10, 7.5mm, LC, 1pcs",BR-100870-075,product,All / Finished Packed Goods,1.0,3.1116900000000003,28.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2021-10-21 23:37:46,2024-08-20 20:15:12
"WLP Packed Assembly, Bagged, M10, 8.5mm, LC, 1pcs",BR-100870-085,product,All / Finished Packed Goods,1.0,2.65872,20.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2021-10-21 23:44:38,2024-08-20 20:15:12
"WLP Packed Assembly, Bagged, M14, 9.5mm, LC, 1pcs",BR-100870-095,product,All / Finished Packed Goods,1.0,3.2862600000000004,32.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2022-01-04 01:22:12,2024-08-20 20:15:12
"WLP Packed Assembly, Bagged, M10, 4.5mm, HC, 1pcs",BR-100870-145,product,All / Finished Packed Goods,1.0,2.7226500000000002,40.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2021-10-21 23:14:15,2024-08-20 20:15:12
